event,V2__log_crest,V2__log_kurtosis,V2__signed_asymmetry,V2__energy_width,V2__energy_asymmetry,V2__envelope_occupancy,V2__top1pct_energy,V2__zero_crossing,V2__autocorr_peak,V2__spectral_entropy,V2__log_f50,V2__log_bandwidth,V2__spectral_peak3,V4__log_crest,V4__log_kurtosis,V4__signed_asymmetry,V4__energy_width,V4__energy_asymmetry,V4__envelope_occupancy,V4__top1pct_energy,V4__zero_crossing,V4__autocorr_peak,V4__spectral_entropy,V4__log_f50,V4__log_bandwidth,V4__spectral_peak3,V1V2__log_crest,V1V2__log_kurtosis,V1V2__signed_asymmetry,V1V2__energy_width,V1V2__energy_asymmetry,V1V2__envelope_occupancy,V1V2__top1pct_energy,V1V2__zero_crossing,V1V2__autocorr_peak,V1V2__spectral_entropy,V1V2__log_f50,V1V2__log_bandwidth,V1V2__spectral_peak3,V3V4__log_crest,V3V4__log_kurtosis,V3V4__signed_asymmetry,V3V4__energy_width,V3V4__energy_asymmetry,V3V4__envelope_occupancy,V3V4__top1pct_energy,V3V4__zero_crossing,V3V4__autocorr_peak,V3V4__spectral_entropy,V3V4__log_f50,V3V4__log_bandwidth,V3V4__spectral_peak3,SCM5__log_crest,SCM5__log_kurtosis,SCM5__signed_asymmetry,SCM5__energy_width,SCM5__energy_asymmetry,SCM5__envelope_occupancy,SCM5__top1pct_energy,SCM5__zero_crossing,SCM5__autocorr_peak,SCM5__spectral_entropy,SCM5__log_f50,SCM5__log_bandwidth,SCM5__spectral_peak3,pair_V2_V4__abs_corr,pair_V2_V4__env_corr,pair_V2_V1V2__abs_corr,pair_V2_V1V2__env_corr,pair_V2_V3V4__abs_corr,pair_V2_V3V4__env_corr,pair_V2_SCM5__abs_corr,pair_V2_SCM5__env_corr,pair_V4_V1V2__abs_corr,pair_V4_V1V2__env_corr,pair_V4_V3V4__abs_corr,pair_V4_V3V4__env_corr,pair_V4_SCM5__abs_corr,pair_V4_SCM5__env_corr,pair_V1V2_V3V4__abs_corr,pair_V1V2_V3V4__env_corr,pair_V1V2_SCM5__abs_corr,pair_V1V2_SCM5__env_corr,pair_V3V4_SCM5__abs_corr,pair_V3V4_SCM5__env_corr,pair_V2_V4__coherence,pair_V1V2_V3V4__coherence,pair_V1V2_SCM5__coherence,pair_V3V4_SCM5__coherence,V2__log_rms,V4__log_rms,V1V2__log_rms,V3V4__log_rms,SCM5__log_rms
1049,0.5298353742010398,0.44785101279834677,0.080542434156027,0.694383695356991,0.20855248448738828,0.515625,0.07164789063562703,0.293954283272805,0.9563961537609088,0.23108777361962643,5.4218259497717485,5.777517666714765,0.856337443389274,0.6463336076323707,0.4723214436394048,0.03024181246949492,0.7893993471520022,-0.005276462755606734,0.6171875,0.08058707949924651,0.27759636219367045,0.8513228186029289,0.3711305786146014,5.421694597215864,5.869247095166751,0.6329205540456346,0.5287336339104586,0.4536255318272434,-0.02918940076809758,0.7123132006835116,0.16459756674547762,0.484375,0.07281335646884665,0.34470656453138826,0.9373194091509335,0.246422635999937,5.421902439167537,5.6869751213215665,0.8128375011781825,0.5757186302567993,0.47138565273408983,0.06527316607183496,0.6680689863334561,0.1240689115879193,0.4609375,0.07625198192718068,0.2976470229194006,0.93311972590839,0.2533566050512086,5.421797465500839,5.777965889313133,0.8375315194934957,0.4762369403367381,0.41031369303652004,0.42549668554771986,0.8994345812192367,0.010724674951720607,1.0,0.05977689998286231,0.16379284035767694,0.9299800032643437,0.2904859372182657,5.17579166141125,5.39992165754949,0.689129272201896,0.44059864627767836,0.9373665816315426,0.5986130178501724,0.9905732502704914,0.6263097632838465,0.9676224520155353,0.02618110464570536,-0.04707541965447993,0.6284612094661899,0.9250784787740075,0.8514600072916417,0.9570176033374433,0.08137915659196622,-0.045143365254318196,0.7531449862825992,0.978228855631578,0.03507998576874793,-0.040337055131978335,0.10849275412838126,-0.05615487829540039,0.9282437368502154,0.9504398657489069,0.6595000461652176,0.7617883909612178,-0.10212598363997537,-0.3092366724875362,-0.03697052238536292,-0.07709841731346537,-0.908754530823235
1050,0.5044576605412839,0.3848971185302705,0.02674143831695167,0.7932780697350724,-0.2125105398030638,0.6640625,0.06029680344634681,0.29856257820368054,0.9539145117397363,0.2362233915269879,5.442799464434839,5.777983038955659,0.8343487533421592,0.5320604020098189,0.38587560486863154,-0.008376800179514355,0.7898465683825457,-0.18215763710804056,0.6875,0.06291958953346485,0.28595843379009367,0.8974383106110373,0.26220157129511856,5.442782822201649,5.861895160604607,0.8349574928239605,0.447128355032416,0.3618508660370406,0.01139722168749974,0.7883868178359512,-0.1808995416665663,0.7265625,0.05401401754061612,0.31250953703421125,0.9618197952658403,0.21619751022182626,5.44285227562792,5.675028995653283,0.8533875319440609,0.42531131901466285,0.3457391986930638,-0.00542020848461501,0.7626517168552162,-0.1738658262681438,0.6875,0.05054302281646225,0.2862941373943297,0.9604587959278881,0.19486951544190706,5.442797899723499,5.2382947066268875,0.9131436934889505,0.3381390350293394,0.253591936362353,-0.3173498065476167,0.9018230057985835,0.0037602616085247696,1.0,0.03710817799061841,0.15500350962858975,0.9717873226463112,0.15781871458740562,5.175426939715947,3.0896430096129963,0.9602720354470667,0.2771734021106608,0.9874621390885344,0.7139245769414053,0.9825262105278345,0.6877094836525346,0.9813801206880198,0.16902944340280104,-0.12224292479245746,0.7468673270533308,0.9689254019565171,0.8062826957918036,0.9695120182738252,0.028830468402903212,-0.12977489678030646,0.8494349737287765,0.9982131821624547,0.05930041250267602,-0.12997185658223886,0.06334521853703659,-0.1354128592210366,0.9585112259853754,0.9718248866335303,0.7427530780753541,0.8156743924204272,-0.13474020867069844,-0.22254698634909248,0.005126251757527979,0.013994895016029817,-0.6896234142992652
1051,0.5957836603378769,0.4588088768192954,0.04903144728183962,0.908797513013328,-0.1414281147263484,1.0,0.0777768608041675,0.37250892666402174,0.8514405444975306,0.45942667144297883,5.4681879113968765,5.862670522405057,0.4475764676229912,0.550741325735488,0.40461288744413043,0.011697464141701256,0.6929215512197023,0.08234976248214697,0.65625,0.0639245152242691,0.31379131443220315,0.9526485208676847,0.22953910881322126,5.468109222281154,5.441667088954655,0.8800122890799504,0.5403768196551471,0.4300502530859538,0.0200847175030495,0.8979271072925737,-0.1134468286815248,1.0,0.07267639072234414,0.5878780480361339,0.8167309679124662,0.4325663338986545,5.8747376945586165,5.789872151575428,0.5384600773617068,0.48111046074599395,0.4095926188454366,-0.04237425934066793,0.7177475524275407,0.07030050497628137,0.6484375,0.06205296129374986,0.3347270119327372,0.943157412326166,0.25127586612676156,5.468142593349297,5.669140106905901,0.8322315375991132,0.45544993784743315,0.4224918295545053,-0.510771279685123,0.8968752674152544,-0.0034474249212385353,1.0,0.0582476014401349,0.17410809656056397,0.9449761099137016,0.24499170858921737,5.175589387329829,5.178498896951124,0.8033391456122934,0.17875448533571278,0.5969009913553173,0.6023371725749713,0.6091496592397488,0.011095938178109065,0.5169238914009615,0.4171907224810038,0.13651814271210008,0.07277129021856914,0.15017402160163665,0.49484179661854566,0.9910655676143189,0.08236305687115374,0.34376789666649754,0.010400957866778977,0.06449270120991372,0.03509191951824714,-0.006816122978222316,0.016935579087515112,0.3420669079495778,0.6810864421173233,0.42524491779996754,0.6931578233262546,0.777497586165987,-0.4277115609457506,-0.11274389455926728,-0.3591889875883091,-0.10435974984959596,-0.8532054375727486
1052,0.6061367500016758,0.5005676164119426,0.059095275755579726,0.678073786975453,-0.16625120842094146,0.4296875,0.08127532065634649,0.3314920499282815,0.9566931667178652,0.26522305582671984,5.467054100830022,5.821875868131964,0.7842576405847819,0.6311053998468148,0.49597644090087184,0.020024393528797813,0.6767664204310176,-0.07483614899148801,0.3671875,0.09340062111479434,0.31131931516464734,0.9360756693839398,0.27002688120159335,5.467054863303254,5.8731419252413355,0.8195866085864484,0.5559019098971357,0.4884170262240192,0.04199335806193344,0.6686642030836261,-0.1611853043397178,0.4140625,0.07723616026086891,0.3812982573931089,0.9501503190414642,0.23389522633319618,5.46714083130423,5.660219965830568,0.8217363664501542,0.5261345030623436,0.49223159716181214,0.002373577774109519,0.630784199540657,-0.1854614367676087,0.3984375,0.0760735378864969,0.3378093813898129,0.947308942927172,0.2294202864933321,5.4670832403586465,5.6599172340372075,0.8645186720322806,0.4823614834092466,0.36900829081482767,-0.5192719547950514,0.8981015663569338,0.03703695014170157,1.0,0.05525496822736319,0.15607165746024965,0.9347516255618085,0.24019353201109983,5.175497536406888,5.177976523859772,0.852363461192971,0.8632505987017234,0.9265086707468652,0.787738575970279,0.9711563255150247,0.6840483480341429,0.9575615412937754,0.18891411526288399,0.08198373100553123,0.6232256467832088,0.9263816181039027,0.651462487035936,0.9386587949805645,0.017806296250334565,0.1851325923629192,0.8591825837118489,0.9961451617679621,0.06290101370069393,0.13682516484733692,0.08520009320913195,0.1530298244602295,0.9245880798046202,0.9565768528806888,0.5126058320846567,0.7554012431055042,-0.1572380502418636,-0.19310795922852933,-0.0322914001091781,-0.07636284123300613,-0.9176719741682177
1053,0.5443440513323788,0.44983077780932634,0.0632550381346124,0.8986732003603244,0.13424902096939573,1.0,0.07455342706552245,0.34821619312112795,0.874005988928177,0.40225889628969186,5.403539443559249,5.823172995526133,0.5169954680077802,0.40147941151496797,0.2480065748864187,-0.06461569597331313,0.8561701458271342,0.015328699510821848,1.0,0.042830352479484544,0.2569658497878964,0.9615060709091878,0.17478090429295798,5.403508636223625,3.0840355716366648,0.9377275702876693,0.5593345563049057,0.44746697739201985,-0.012267391615962488,0.892966562301615,0.24565426885342806,1.0,0.07541515314136052,0.5051728873561815,0.8480938502846195,0.39771503809856934,5.653002802100482,5.7784947862496425,0.6347086790420164,0.4129454854583901,0.2718749533002499,-0.014924735917383412,0.8446457466608635,0.033195352903013134,1.0,0.043567810283466867,0.25672170171208836,0.9470279118305716,0.19362107367700462,5.403518717065247,5.294433375859028,0.9064723682415923,0.40845047546218005,0.38907804305706045,0.6236257597912417,0.9012792470674922,-0.02045564015866475,1.0,0.047916241545995275,0.15598010193182166,0.9654208206382062,0.20355558199658588,5.175522653382105,5.177828659719132,0.8698428002904703,0.024816698239182804,0.3355421621976348,0.7038360918976683,0.864218392528309,0.44142250995976673,0.37477530745468907,0.07699072784129316,-0.2439404778700128,0.11177924677046375,0.0862083101385538,0.5123597281640117,0.9849602430361615,0.01638801584466527,-0.049415985373701295,0.5214650816951028,0.16909030569585615,0.03330974848598448,-0.3523242772744655,0.09400809120107716,-0.07321997281248646,0.8694089805687467,0.7739204471584682,0.7155799473685689,0.7973849965979349,-0.376271969519178,0.03118920807110141,-0.2989654838757684,0.021031916335118632,-0.7492861052599255
1054,0.4525085832506265,0.33415077826278383,0.010110097678391607,0.8933937924739362,0.06264407651112044,1.0,0.05318288274874648,0.24939725943784904,0.9042078025779915,0.2726492256578687,5.376411632300405,5.778236204254469,0.7542081640774586,0.42727402149367427,0.24018911376731794,-0.04768973901204041,0.8919158560651101,0.047626079473960074,1.0,0.042709478579911524,0.2381359294412061,0.9500124277839858,0.20247751472023054,5.376395484574537,4.148633197840802,0.9070915023392535,0.4246122631830195,0.2832494139734205,-0.004938139808379533,0.8932533171939082,0.049512181750519337,1.0,0.044660957113585795,0.24430066835535752,0.9446870322158682,0.21784742023364198,5.376456601552307,5.709704822111212,0.8515308824752674,0.3769584744081108,0.25030758840649175,-0.0006598434208720772,0.8923692146537727,0.0708393370192176,1.0,0.03946865232623296,0.24152348399304177,0.9526092109536068,0.1918415710555257,5.376396939188178,4.147463185036848,0.9086978384480494,0.3692999470344145,0.303533426128852,-0.4315713333976907,0.8985726301870464,0.00024894084208640593,1.0,0.041855189386348746,0.15625476851710562,0.9733598498311873,0.16264978077608508,5.175440183619746,3.099023913499774,0.9505966350408497,0.4099651357059098,0.7801699689679683,0.8852814089462026,0.8855366003673824,0.8114926486360389,0.8845539165205708,0.2621047695956345,0.15142171527195286,0.6683458002981457,0.8844126995390248,0.7021385388034955,0.8791983866419218,0.07311199405767088,0.11827142696113702,0.8918997486292529,0.9533002689875468,0.030483411548392344,0.06084856014175055,0.021226717455702565,0.0394456962601426,0.9711447562688413,0.9789355447441835,0.7085812044329997,0.8160676008331494,-0.17201431145704457,-0.03976756524870505,0.047845728033915104,0.10757529580109666,-0.6628404880663065
1055,0.6237720943590617,0.45288854787202043,-0.0982226727841766,0.8462873683766908,-0.19170081598503638,0.6015625,0.07910470115876753,0.337382122257149,0.9030729707842475,0.37600873842360777,5.377673677280705,5.870546150596861,0.6202116428284609,0.5998947918890263,0.36629115107929777,-0.14898341225636685,0.7426387019288333,-0.16221062966376917,0.609375,0.06492158346426415,0.25183874019592883,0.9208228491291227,0.22695410908124275,5.377533072152492,5.602286180059333,0.8710728067824371,0.49140594559431855,0.39278016248336467,-0.009785702909580508,0.8112821502529601,-0.15826049849972476,0.9453125,0.06224499442136669,0.3403118991668447,0.9156470167793744,0.28405216052575016,5.377837548184778,5.7092495735184965,0.8044828675029874,0.45744314902358585,0.3508334013876693,0.01612873772980093,0.7446765505823733,-0.1512129641329945,0.7734375,0.05368990862652541,0.2564470351268044,0.93910487802576,0.21105427717149225,5.377556988324061,5.554567151538035,0.8807081496523889,0.48251389759308416,0.41703015498742513,0.28410935700943485,0.8968475390437027,0.009847115744672225,1.0,0.060927614012676636,0.18839075899533067,0.9048358898444862,0.32640667641551696,5.175933906394966,5.316356188835648,0.6578578212205042,0.31874791398114183,0.9410406436281532,0.8145251914442628,0.8401074758325638,0.6271229815721407,0.8445529642601437,0.19361337028028888,-0.1599619564703191,0.5317363110577908,0.963401071836353,0.6439665213423905,0.9707790712879274,0.036195358789291844,-0.20916266722801696,0.750462346231954,0.9948160583326477,0.03424507991473114,-0.20332354102779993,0.10979393854905349,-0.22503062826974532,0.9348967233520245,0.9507938855845112,0.6225791233360973,0.7023809271059119,-0.343277802210935,-0.14121276339003497,-0.15051728115595422,-0.028860815211170544,-0.9886802757872138
1056,0.7692564081198691,0.515157206871259,-0.054277510790824136,0.8256452944211014,-0.02089816488876667,0.0234375,0.10163972048930353,0.28641621143223367,0.8998857921506074,0.3619086028791371,5.3774879078800195,5.87408441330773,0.6273762135617617,0.6993528166376192,0.3846427745324028,-0.10136227716235288,0.7494966987595127,-0.10088951076556237,0.4375,0.0791124461991137,0.24143192846461378,0.944738027651568,0.23009978150160162,5.377519281563948,5.372555470915215,0.8570534743957817,0.4451127007633306,0.3465831110166018,0.009348771389254096,0.7998882085471637,-0.040946442122838704,0.9375,0.05402287563485921,0.2850733970152898,0.9283364038652128,0.24742571541474864,5.377762701035696,5.709089989340094,0.8483053991119929,0.40036752352400384,0.3048563321014854,0.0016033213907134078,0.7485071042913776,-0.12330223676259777,0.8671875,0.0460140653550014,0.250099185155797,0.9550699827843593,0.1828041626610932,5.377583274423762,3.1349939320358393,0.9137286326077605,0.5493478951402866,0.44692374668256846,-0.18945171916935985,0.9006477920747846,0.004087858873033339,1.0,0.07472306224057886,0.26703695791497545,0.7397218842412399,0.4972274897359359,5.47600653049838,5.502449766647306,0.45961568706571465,0.3150918243172281,0.8667365307872796,0.828859979520461,0.5748403337942578,0.6856169289457175,0.5446537800495238,0.1057841412781925,-0.030335654760185304,0.5761851032262661,0.8796650613700444,0.6622110953529041,0.8805664658133957,0.027079528175214345,0.014524772279763901,0.8216956545994449,0.9839351243189667,0.037482266407601314,0.018281747475207194,0.02505757463046927,0.041826520786053555,0.9418879770566436,0.9563640221833984,0.4219787171290903,0.4656787077292333,-0.2623657602313692,-0.051317596452071616,-0.07203933271130743,0.06960750246408735,-1.2421782567654278
1057,0.6549039414911385,0.46350748741995246,-0.086972608884185,0.8432731698487728,-0.07737508555793707,0.453125,0.08254236584334623,0.3240760521256142,0.8692098972865698,0.39808330337025916,5.376113255555449,5.874412473049031,0.5567223379106059,0.5279676662816738,0.40975224547321515,-0.08702732967283096,0.805809014612397,-0.11064084000844529,0.546875,0.06839709271452964,0.23981444746238595,0.9206544867189816,0.27356876258742163,5.376035335923789,5.568211411225572,0.7980849236030719,0.5168928940018828,0.39760437873047805,0.04547078778303361,0.807377127901504,-0.025820059172013146,0.859375,0.06383441655952525,0.3348185674611652,0.9057170507016096,0.2876581232025301,5.376399754870562,5.709927582396966,0.7841269746059085,0.5081846830252202,0.41085888837002327,-0.08016245234787249,0.740206709463048,-0.0999433631287836,0.5,0.06473052667388346,0.2543412579729606,0.9239374570289313,0.2189571488517747,5.376138552531677,5.328060204299437,0.8693491411949643,0.4352775676749802,0.41657593716542707,-0.5164400314902136,0.90036532717304,0.017241330974788485,1.0,0.05578632978114247,0.15491195410016176,0.9552661146515466,0.21312010207717802,5.1754990595015835,5.17823051018547,0.8788258088471024,0.24360031496191772,0.5721535976049695,0.7790795225029276,0.6294282676270263,0.5342229301590523,0.32701321209799145,0.28528599402622606,0.06551877910805304,0.4891463722501,0.6539685547256716,0.6476108837026219,0.905959286896863,0.05728584436925468,-0.003333307217664124,0.695349552328997,0.750468884405123,0.0280598597566739,0.06827329794310426,0.016762238877106934,0.007192728280752376,0.8062912171883602,0.8436052588736275,0.7022883704388428,0.7977212655232374,-0.31074059476261456,-0.0952990658128712,-0.13158507075113193,0.01730768502304001,-0.8096872551579879
1058,0.4493853130320656,0.34495953578789657,-0.012323212728076164,0.8929750584099935,-0.06194194809713758,1.0,0.054700371504031106,0.2528458510086367,0.9173206436688107,0.28766591241602424,5.375459246518745,5.778467556877295,0.732125494399977,0.490521006450542,0.23215351977956264,-0.07625245569177708,0.8945649761995258,-0.031587825873523386,1.0,0.042506669983458194,0.23740348521378216,0.9421706831219676,0.20090126781380052,5.37544228890694,3.1346528044313264,0.9163124846605253,0.4234183810295466,0.28985831304513143,-0.02266660194315385,0.8925119201340045,-0.07054127842346791,1.0,0.045346064318584324,0.24628437147129734,0.9414678542492165,0.2226683440641881,5.375523865579031,5.710155850416179,0.841906672379389,0.40879595325481344,0.23907056729924603,0.003708293696973341,0.893938399992674,-0.0352544451843038,1.0,0.03811813864243761,0.24146244697408978,0.9547966581145411,0.18913426301642744,5.37544552470365,3.1314930425448253,0.921133178307591,0.44907362971805215,0.44336705915246366,-0.525695022101712,0.9000414149486562,0.031161868902647178,1.0,0.05903186481923085,0.15707876827295755,0.9453697415412341,0.23550624677125498,5.17552243595329,5.353748354355074,0.8450299347081716,0.3991322042888461,0.8567175202412698,0.875719637844651,0.8016628849923966,0.7757677368159885,0.6378794684551928,0.21982991353367468,-0.2175534726383531,0.6407535165776341,0.6935311423090836,0.6945702498083787,0.6503248156778947,0.04758868873391529,-0.2142364652866448,0.8606685610498624,0.8741099635526525,0.0281672532683437,-0.3229480608888741,0.020435459670755437,-0.3149459532403901,0.9651037942363968,0.9726176401826913,0.6601743765369844,0.774760154937112,-0.2171957216112561,-0.0742428331991015,-0.003348494159525847,0.07093893624040915,-0.8652008311878466
1059,0.4235670072081696,0.3285379483057997,0.018283806641192054,0.7579954999446413,0.0005161616546001639,0.7734375,0.049669766009337424,0.2304147465437788,0.9759510078165123,0.18281142365815434,5.341663653958592,3.1303173098152426,0.9192353602192935,0.4651953954229602,0.3357013661530571,0.027044033981855668,0.8026095243136587,-0.04092511591027799,0.8828125,0.05494857184195475,0.2227240821558275,0.9319647751895039,0.2245462250451317,5.341628952332959,5.5725126844859405,0.8834082276161855,0.4139339194809613,0.320592570933325,-0.002871833017980474,0.7807688326723092,0.02073019449814894,0.7734375,0.04943620063382779,0.22901089510788294,0.9767518805085365,0.17135677074639247,5.341683923985284,5.640120162776573,0.9311168617920016,0.4182286683382472,0.3075506576526252,-0.025642388446662348,0.8004395236656262,-0.011322647886546161,0.8359375,0.048296376983676136,0.22299874874111147,0.9710979529697894,0.17106301626556947,5.341636437402694,3.1092560457667453,0.9439581097630856,0.30187847624861047,0.19503816958075823,-0.12163825286960324,0.9015460654042828,-0.020702311973570822,1.0,0.03042832393645691,0.1554002502517777,0.9739890306045454,0.15354112087746488,5.1754268891096515,3.084952493954833,0.9650379920675641,0.564300528318275,0.8608408540580618,0.689846178571032,0.9908975684443205,0.7622866736244125,0.9103396993517463,0.021681779859274348,-0.2757243525318048,0.8829229388631306,0.8907842761361232,0.9173194707725207,0.9763427749727338,0.0315520391103205,-0.09395369118492787,0.8973989354015756,0.9465647006928608,0.03541001440371554,-0.24033621040201456,0.10211908879354067,-0.12728140074295347,0.9589822244896018,0.9774172704076147,0.6803551027549475,0.8408215233674712,0.0304713368622226,-0.12809847218965395,0.16711984893521775,0.12010092651360735,-0.6674493133949143
1060,0.6622452923831642,0.43272802850860703,0.08193556323498555,0.8127124647715177,0.052774909681506825,0.453125,0.07984262796241354,0.23017059846797083,0.9087940556457514,0.2576554585543119,5.318077592663036,5.873186700383355,0.7956785022409298,0.7179060496847268,0.5178795611686643,0.01433023296411788,0.7662951579308411,0.10506641386712512,0.140625,0.11231014856778967,0.21332438123722036,0.9196487114700755,0.2829461050325291,5.317987455317242,5.423371210943437,0.7689474489382646,0.43316220920968335,0.3595372647103913,0.001096314636300436,0.7219320971097537,0.012029073824383781,0.6640625,0.052172350827369256,0.228278450880459,0.9694726861585884,0.18059331575356638,5.318191871824466,5.733938504774301,0.9065607426804008,0.41602838684581706,0.35061364562873687,-0.03481824624061188,0.6972683425348138,0.01394243813718367,0.6328125,0.048943217471546965,0.21497238074892422,0.9649650016895929,0.16875154201731662,5.318141151408633,3.03344272449373,0.9378142636166817,0.35856856139786986,0.2974616786293115,0.5159524088502733,0.8993097388753286,0.01663027827178587,1.0,0.03996834978554552,0.15555284279915768,0.9769943489024229,0.15811855005482411,5.175440594078495,3.097176048942096,0.9526092245468648,0.23210020847234014,0.970057280579197,0.7379669802666713,0.8881562551112738,0.6925156651808523,0.8903256081331574,0.11657944111989395,0.21476124140261293,0.745288485388894,0.7730586619465928,0.8044190892478612,0.7797425889951946,0.04282519427897015,0.2119944552715285,0.9074357929201925,0.9974468618557971,0.001179851274385054,0.17057882243919054,0.04268721296048576,0.16413668676165857,0.970524916033101,0.9809710622274741,0.6910894598336423,0.8117043869716198,-0.06944001103650255,-0.08991873878422087,0.12419688134736453,0.1264973170869639,-0.6218539786596832
1061,0.7211735534033265,0.4854997750452739,0.02923895979852693,0.7789723323848464,-0.1315077318233649,0.3828125,0.09040368007153217,0.30365916928617204,0.8864803626851492,0.31914112494457003,5.390614026241507,5.87076676303727,0.6901675679982047,0.6143481881148981,0.4068920417227398,-0.06328607409910876,0.7146535203613937,0.0012163815862540276,0.625,0.06655536784966803,0.250190740684225,0.9353332987846213,0.20620714158251402,5.390582006042779,4.901789030418264,0.9067655183049159,0.46211773948296186,0.3918425445872062,-0.0011933389522205413,0.7218842613717783,-0.05809776843927131,0.7265625,0.0598599472912412,0.304239020966216,0.9598760281736418,0.22642043574922405,5.390700341716871,5.702968072947441,0.8321202449119904,0.4366938100352968,0.3778801849861203,0.012129937035011385,0.6683427053318239,-0.04001541288562375,0.625,0.05464671345677374,0.2541886654255806,0.9707494259657339,0.1749196167787796,5.390603582098585,3.115632561264755,0.9362542073356719,0.349401916903871,0.23449174863645889,0.2911167295923013,0.9046806687445444,-0.024951095635050522,1.0,0.03616021899622367,0.15570543534653766,0.9689343915840984,0.16344605156779177,5.175429439340595,3.095584684361038,0.9543309489101667,0.36152955650338825,0.9382474060693233,0.859025336947967,0.7622359421247252,0.7359345900196959,0.7719769296855644,0.1444380902835581,0.026436620785854435,0.5654748417314631,0.9273213453198214,0.6315250952816662,0.9381895147556883,0.024868674805503563,-0.01989502420598164,0.851147711240174,0.9958343159400184,0.006216347745971732,-0.11860562340484532,0.05079148960379742,-0.08797439392245286,0.9320335873763005,0.9627490683136639,0.685809744254482,0.7832409332306602,-0.24716411081641815,-0.014617646819032206,-0.03105242993552997,0.0931199223185737,-0.7197716035614422
1062,0.75192163928131,0.4643102133851935,-0.050312878018836674,0.8069150367430121,-0.14955306781961436,0.046875,0.08796824062963474,0.25730155339213234,0.8934181228091534,0.3177884504487784,5.342925528153941,5.873662007006182,0.7025136481217206,0.7678388982137075,0.4499328409876565,-0.1558458419603902,0.7888497307669379,-0.18467562113700955,0.0390625,0.09169273529055547,0.2185125278481399,0.9375826518959979,0.2582387448417319,5.342885714134885,5.473564817049929,0.8111355575815493,0.43670183299778914,0.3359334439143786,-0.0058908443554168575,0.8097601445042668,-0.1062895296145622,0.953125,0.05327608884305311,0.24805444502090518,0.93710989233177,0.22456485856566433,5.343118102994579,5.724251448089908,0.8636383478837488,0.4096739661461134,0.3023709198146967,0.011416256500055073,0.7968190802810353,-0.13661665324906366,0.8984375,0.04825778498705758,0.22309030426953946,0.9597985256490847,0.18335329452208454,5.342992354242801,3.1313652470818183,0.9139410612258791,0.2827200704578417,0.1909282342412023,-0.10141468840855275,0.9027533970984084,-0.0014487673870239187,1.0,0.027722642442782018,0.1554307687612537,0.9841088762483395,0.15230408455604227,5.175451427963668,3.0973275932090067,0.9524043722413844,0.34029190053778163,0.978390674338106,0.8391292460589026,0.7737585311668363,0.73676637044335,0.7561989748046754,0.22596330570395026,-0.2799730765057665,0.6838221566141923,0.773617241487481,0.7382874292758779,0.7796094861465753,0.07850447712283493,-0.2616492801626963,0.8575009642370177,0.9899436393264343,0.02484840449788062,-0.33331224796332887,0.03653807355538752,-0.31091094486803544,0.9578399037448546,0.9711166391770792,0.7505242649158214,0.849639424364375,-0.19387848237377484,-0.09752727807772661,-0.00024149203742815137,0.07006090190689915,-0.5197874884134277
1063,0.5622787161065961,0.43061117933304754,-0.07723770325564575,0.9060657661376877,0.02548666839767177,1.0,0.06968240904199645,0.337229529709769,0.8672662243744442,0.39261060391869346,5.363625369428399,5.828845986671885,0.5343195476907281,0.4296781716159093,0.25732947043605003,-0.10183920242517933,0.909320124565258,-0.12965788871178285,1.0,0.04499610197471938,0.23325296792504654,0.9417329988379917,0.20566749633846196,5.363506123464769,3.1773910856670264,0.9123447697143772,0.4671461948203852,0.36262789248188254,-0.020662796375131742,0.9042194893978289,0.09902850220897216,1.0,0.057235819332048354,0.3067720572527238,0.8962694741492587,0.302948630012647,5.363895909782492,5.7157836044244865,0.7626934927017325,0.38502238705236413,0.256267209726398,-0.03208903114591979,0.910887383755491,-0.09407505386704168,1.0,0.04105648742463164,0.2336191900387585,0.952227143266983,0.20009216668221938,5.363521448346948,4.879465768746601,0.9085096042937018,0.4111153116006512,0.27719459656637213,-0.3188973496204152,0.8993729207996298,-0.04369208513932429,1.0,0.044180784025078586,0.15469832453382976,0.9473568510112975,0.20712686949118775,5.175456964853813,4.7067846005979375,0.9017720628251529,0.4007203690392888,-0.03440776866441046,0.7473747742261817,0.6840415783468944,0.5494469918146876,0.12123643427776058,0.21172722531898325,-0.3523786101651209,0.45880365774579895,-0.30960634377757873,0.5819461229302636,0.9291489679643942,0.01580304728500069,0.38001565053108777,0.7439017422392421,-0.01443819288179998,0.08431058257259764,-0.46318072587462394,0.11684856115299477,0.2503476509120358,0.9130216168922135,0.9350088801875821,0.6450978549840682,0.7748026485125791,-0.35641806388207736,-0.04217172597709502,-0.16101963467323557,0.048955014741144574,-0.8655187479106188
