event,log_residual_rms,log_crest,asymmetry,lag1_corr,spectral_entropy,top10pct_energy
163,0.509937345489981,0.3026448450895325,0.018220093482022054,0.9411006737742142,0.41000505562779843,0.2869119720703124
164,0.2307012032665269,0.5675979258164237,0.2795992541332656,0.6371570548317292,0.837917026374685,0.515350970164902
165,0.5379409521835975,0.38108802326356744,0.19148524271267736,0.9351016247238345,0.5116675509613064,0.2882618946919926
166,0.3683082805505605,0.3316239164901971,-0.13759998237796167,0.8135831398512602,0.6973171144482425,0.35494410827396833
167,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.0039370078740157384,0.9993238938379388,0.9964767156862746
168,-0.3634993639681312,0.6570685928627555,0.4753094537107136,0.2310855263157899,0.9228324623037792,0.8271129002911206
169,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.003937007874015747,0.5700007045817573,0.9964767156862744
170,0.25440827418094447,0.5520185659585198,0.31604944000400587,0.7643054735361137,0.8250642659880318,0.5952374177712335
171,-0.40308998699194354,0.7002893338382701,0.4785168905081821,-0.04323308270676701,0.9581167020128928,0.7821891512549539
172,0.34508933007442977,0.5678081374683512,-0.25839419014916304,0.8820561375893432,0.694345926429866,0.5626257610535262
173,-0.11898912495844612,0.5970718787906409,0.49348117232390615,0.13882933077495133,0.9160657739559422,0.623757615654688
174,0.7943464629173397,0.2610301814605183,-0.3813737942167721,0.9593480698298743,0.37219667573739235,0.2721403212881039
175,-8.0,-8.0,0.0,0.0,-0.0,0.0
176,0.7000085527718933,0.5637687957139237,0.34965796066940924,0.7459173768216253,0.7826985929156179,0.5523740645339422
177,0.3588027803442382,0.5421645843716942,-0.2579104140884709,0.8626620851619129,0.7286692438392578,0.5938478311479171
178,0.38750586202177983,0.5059027303215541,-0.424969382179013,0.9025928954601383,0.6271722063387957,0.6063090504470625
179,-0.21755605585607543,0.8285817703355415,0.40877194621536916,0.11119293078055963,0.9310811737327468,0.702385897185301
180,0.39522490451388875,0.4968422762889699,0.07388141913938798,0.8633154450546981,0.5622726434924549,0.5177319358715686
181,0.44523389290865767,0.5524464414153661,0.04021281054332381,0.9020747740258386,0.5952761478562649,0.6591766705653354
182,-0.25257498915995297,0.727583339415806,0.44633159091132696,0.1263262599469497,0.8982952435992483,0.8068882042253522
183,-0.815044357464103,1.114941918311533,0.28545010920588687,-0.010568031704095098,0.985684145738848,0.9905427631578948
184,-0.08123014926729481,0.5415697412480796,0.13102463742952958,0.47276314180177365,0.932151942734353,0.6223043006765746
185,0.6236828416710657,0.3874086701938199,0.034253561922275584,0.9517637899735453,0.4485661412808317,0.362185650907988
186,-8.0,-8.0,0.0,0.0,-0.0,0.0
187,0.2053721296464103,0.5931165543635192,0.024140169951407837,0.5724242768904727,0.914169347448188,0.5472400887785764
188,0.6132877900429211,0.4082572858876926,-0.14268233375783537,0.9615590522852876,0.5067375374654645,0.45247254582731156
189,0.14689461725027259,0.45670909943915206,-0.11161331218669383,0.6964760842195955,0.6178014605153758,0.40695860431975844
190,0.3295616882316809,0.6333552926056777,-0.29505414821546894,0.837245108453994,0.5807998114519668,0.5463794648515438
191,-0.16272729749769974,0.7721497744735245,0.4330082231510302,0.3486848800979918,0.8615306925571414,0.7066888977250818
192,-0.06360329903206101,0.7696522803615091,0.4169655810889623,0.30905775115757295,0.8636999606697545,0.7654051632092739
193,0.49363936134102354,0.3934827161972442,-0.054996479458033806,0.9199142930694556,0.5413706714860206,0.31249446582444684
194,0.6037938844589419,0.5405626692917755,0.5037324230160316,0.9506423990747768,0.4140553300482525,0.6512289622569
195,0.8483643345393356,0.31639214954459716,0.4998005454710274,0.980249160724735,0.3354696444229224,0.31438704803859246
196,0.27930015737518765,0.36823242661331634,0.1503098232402441,0.8424743045693214,0.7092566631095066,0.34273850978704606
197,-0.7041199826559248,0.6954675535516895,0.4438128616001761,0.0632653061224492,0.9091233222793689,0.9634781504065044
198,0.21100842661916916,0.6131534684523059,0.19383181517148265,0.53770995400196,0.9092502721863704,0.45939033317012057
199,0.49258495801947366,0.33240778122908254,0.29138852096566986,0.9169043485102968,0.5214806983910859,0.33661197194420284
200,-8.0,-8.0,0.0,0.0,-0.0,0.0
201,-0.9655593552960936,0.9629996332280778,0.3289718301566362,-0.011904761904761944,0.9944498603712864,0.9893465909090914
202,-0.11607435312808417,0.7211823366722252,0.45052963859785267,0.3340794627867933,0.8968417571626696,0.7503993764698602
203,0.5828186392913102,0.399805138282696,-0.0467982302201241,0.9550621610292316,0.4599610277663764,0.4613323451491344
204,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.0039370078740157384,0.9993352964057468,0.9964767156862746
205,0.13428407794052707,0.5164371414166439,-0.07237414876110473,0.6811773013233577,0.7676917835759849,0.5148680020434141
206,0.21340806820413336,0.7623343991660622,0.421691369892301,0.5157158492535727,0.8215804304402559,0.7211299368721567
207,0.7978120391343901,0.46653092340871555,0.30592077038796217,0.8701726865703854,0.5910705374079612,0.3858573209888489
208,0.6315365080790089,0.3436859691227307,0.270798354304464,0.9598909162316333,0.45124100093901454,0.331349863044708
209,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.00393700787401571,0.9993557541241181,0.9964767156862747
210,0.32345901580993724,0.570217895496085,-0.20427506693013858,0.8131230091398395,0.5809661045762495,0.5680185859853588
211,-1.2041199826559248,1.2032700902169777,0.2499961440171815,-0.003937007874015745,0.9702969471442441,0.9964767156862744
212,0.1463189843106697,0.5149837711383287,-0.19725016469090853,0.7120264305312594,0.6251979216659745,0.44699284966463665
213,0.1424118421613101,0.4449524240606799,0.31883572566467666,0.6686162888251233,0.852792770362709,0.4718153567655837
214,0.836538953476202,0.4676865711091597,0.39783675018857345,0.8766807080110993,0.6739466477727666,0.4122211214714933
215,0.4915621192712865,0.4399152158213239,-0.040014462382382196,0.9440821938518482,0.5422160707984855,0.4153099052946831
216,0.04717718878228398,0.5373595150126026,-0.14903779816699864,0.5210823288092298,0.8887338625035222,0.4713345691458315
217,-1.2041199826559248,1.2032700902169777,0.24999614401718148,-0.003937007874015731,0.9990585879233147,0.9964767156862746
218,-0.14548433482804263,0.6168063553218666,0.49244977946470925,0.48585083419497904,0.8558035066593271,0.7405688858262132
219,0.3044457149268642,0.5048922050353325,-0.13131567839036873,0.7422902591308937,0.8931297967023706,0.5858951432618682
220,-0.815044357464103,0.8098943791441969,0.39104171852525976,-0.024096385542168586,0.9623978361487902,0.9784375
221,-1.0536049848239342,1.0519018604779784,0.29728323715552146,-0.007905138339920917,0.9806833792583055,0.992925688976378
222,0.6510917402336189,0.3806709465864217,0.11861379649999906,0.9620885814511324,0.504940541822556,0.3977619524316231
223,-1.0536049848239342,1.0519018604779784,0.297283237155522,-0.007905138339920906,0.9394681340212749,0.992925688976378
224,0.374548590318986,0.5488106701233636,-0.46120279941577536,0.896528306133453,0.5966781058922564,0.6877838666236823
225,0.49464019823078226,0.5584003380967261,0.42667777088777625,0.8883371812322121,0.6774096121542412,0.5840405161661036
226,-8.0,-8.0,0.0,0.0,-0.0,0.0
227,0.41650384013964475,0.4535229610731881,0.023838250102920108,0.915841111955404,0.5040074878759753,0.5138003556938044
228,0.47025008433106325,0.30332544620963997,-0.15031334159877702,0.8862717722519085,0.6030597229139543,0.32084690392735443
229,-1.0536049848239342,1.0519018604779784,0.2972832371555215,-0.007905138339921007,0.9992565664272679,0.992925688976378
230,0.26364264137786964,0.5356249730982161,-0.3818876458835509,0.7414741641090808,0.8168427536894061,0.5831522714540434
231,0.7079105586184002,0.3225772800663711,0.2707771052606293,0.9701956333989111,0.3834001493264001,0.297198689362537
232,-8.0,-8.0,0.0,0.0,-0.0,0.0
233,0.3972878227287243,0.4666189088634222,0.20845798421362757,0.8118893151589138,0.6684403391821122,0.4660924098862275
234,0.2607038618282815,0.6367481710085655,0.08471373627481354,0.6133939773134697,0.796638401310308,0.6041161201548725
235,0.8915983310175857,0.1968844655229752,-0.2745873422233109,0.978970533213738,0.3745956258134157,0.21451907857290473
236,0.4431803014871737,0.5960795050224766,0.21249778122905982,0.7075085379307217,0.682651002031472,0.6196162838097279
237,0.7904628364538963,0.4574088277318127,0.4021147741989231,0.9480923441304636,0.42596082086598946,0.4800000402688949
238,0.3447340021711256,0.6003245708935645,-0.4610298295819028,0.8747437410283865,0.46551248875877727,0.7342956626999927
239,0.5888547101108821,0.4064139183211777,0.013467357337381473,0.9558043549056774,0.41615337449637524,0.4623689428222106
240,0.07356663309647858,0.5870355964639294,0.20320960007984773,0.37792196976549686,0.9360154014060511,0.5341381920309048
241,0.3289519747390801,0.6035139741085804,0.2545384364910265,0.6849285880454169,0.7712424595919365,0.5720011700688898
242,0.38359288461414187,0.5121929436606962,-0.15171984864728028,0.8845807802815174,0.5449317507074475,0.38484278091339397
243,-8.0,-8.0,0.0,0.0,-0.0,0.0
244,-0.39074963929956735,0.8786576824115965,0.19148176137397152,0.5543037853130638,0.6161918153777536,0.995273902324781
245,0.18999085305859154,0.8420740993713197,0.2411205738665839,0.4991127470356028,0.8742923788735116,0.7696241073149859
246,0.5635193551952226,0.35366768471172844,-0.07011403873371586,0.9529766994896381,0.432490449299354,0.36194093188926635
247,0.353348200424671,0.5487297892563225,-0.337731676429689,0.8840756158993176,0.6138924373569776,0.5219754788469497
248,0.41612618854875627,0.4648019228158909,0.22592139783792423,0.8072263725528137,0.65377839084722,0.3944439871861679
249,0.5186581443283366,0.47696865431906366,-0.3766003734650326,0.9361932738702922,0.5611671752177865,0.4955333690027633
