event,file,record,utc,day,SC_TWTA_On_Flag,voltage,scm,native_r0,envelope_r0,envelope_peak_r,scm_lag_ms,weighted_coherence_raw,weighted_coherence_outside_lines,masked_cross_spectral_weight_fraction,scm_power_remaining_fraction,peak_coherence_outside_lines,peak_coherence_frequency_hz,longest_coherent_run_hz,flags
1341,psp_fld_l2_tds_wf_20250324_v00.cdf,384,2025-03-24T15:48:42.302448000,20250324,0,V2,SCM5,-0.2553932741040058,-0.04569309655652319,-0.09677501099292461,-0.8,0.9213039525839644,0.05670531320461985,0.927885366556265,0.017457464451797314,0.4169425719270809,457031.25,0.0,persistent-line dominated coherence
1341,psp_fld_l2_tds_wf_20250324_v00.cdf,384,2025-03-24T15:48:42.302448000,20250324,0,V4,SCM5,-0.21880297068390336,0.023375676666008205,0.11967321026062158,0.8666666666666666,0.8424706466823886,0.06425476488438205,0.8604405803834142,0.017237691318295636,0.459851754569263,340312.5,0.0,persistent-line dominated coherence
1341,psp_fld_l2_tds_wf_20250324_v00.cdf,384,2025-03-24T15:48:42.302448000,20250324,0,V1V2,SCM5,-0.01564562169587378,-0.022535900668493074,-0.062133891999000684,-0.9333333333333333,0.7188505164561834,0.05653192271971436,0.7462005302369044,0.017506677106524857,0.3927818935540402,520781.25,0.0,no threshold crossed
1341,psp_fld_l2_tds_wf_20250324_v00.cdf,384,2025-03-24T15:48:42.302448000,20250324,0,V3V4,SCM5,0.11926223283606469,0.02248314135317602,0.0968549590087224,1.0666666666666667,0.8530247622192689,0.05554044545198136,0.8645237044621398,0.01750798863698525,0.49213873477989045,381093.75,0.0,persistent-line dominated coherence
1342,psp_fld_l2_tds_wf_20250324_v00.cdf,385,2025-03-24T15:48:43.175511000,20250324,0,V2,SCM5,-0.21451821910548396,0.1010418500800832,0.18586729262981666,1.0666666666666667,0.8712343331060983,0.0713329539555412,0.8800938405734601,0.04443269696498597,0.4313593078895601,519843.75,0.0,persistent-line dominated coherence
1342,psp_fld_l2_tds_wf_20250324_v00.cdf,385,2025-03-24T15:48:43.175511000,20250324,0,V4,SCM5,-0.11456325585096606,0.11465109017317934,0.20609084839767317,1.0666666666666667,0.7143899568489142,0.06939272856812875,0.7412740664191345,0.043912964187584835,0.46220906817741914,301406.25,0.0,no threshold crossed
1342,psp_fld_l2_tds_wf_20250324_v00.cdf,385,2025-03-24T15:48:43.175511000,20250324,0,V1V2,SCM5,0.05927632376434682,0.07715248174552714,0.17065994046701816,1.0666666666666667,0.6588754636233186,0.07007877543565574,0.6828900512669452,0.04462885135436474,0.43024821138117386,167343.75,0.0,no threshold crossed
1342,psp_fld_l2_tds_wf_20250324_v00.cdf,385,2025-03-24T15:48:43.175511000,20250324,0,V3V4,SCM5,-0.0864550501351649,0.08394963669461808,0.1648695921608055,1.0666666666666667,0.7849724874374412,0.06906580727076043,0.7965289759170175,0.044635195480401776,0.44741651650110253,313125.0,0.0,no threshold crossed
1343,psp_fld_l2_tds_wf_20250324_v00.cdf,386,2025-03-24T15:48:44.354298000,20250324,0,V2,SCM5,-0.19126157746453576,-0.12381957251926184,-0.1519766307237295,-1.0,0.9218096934093165,0.051090276514381056,0.9271042548465357,0.010700368895324885,0.443401546928285,696093.75,0.0,persistent-line dominated coherence
1343,psp_fld_l2_tds_wf_20250324_v00.cdf,386,2025-03-24T15:48:44.354298000,20250324,0,V4,SCM5,-0.17185399441496263,-0.07733865505715479,-0.10490458668922453,1.0,0.8482254614040777,0.06331123677900045,0.8641434807867385,0.010560978197516302,0.48352714255938584,387187.5,0.0,persistent-line dominated coherence
1343,psp_fld_l2_tds_wf_20250324_v00.cdf,386,2025-03-24T15:48:44.354298000,20250324,0,V1V2,SCM5,0.02690826364790806,-0.10199581394956933,-0.1342007009275206,-0.9333333333333333,0.7409937839967247,0.05154739090240818,0.7661978977558369,0.010740606558475843,0.5532052436005207,696093.75,0.0,no threshold crossed
1343,psp_fld_l2_tds_wf_20250324_v00.cdf,386,2025-03-24T15:48:44.354298000,20250324,0,V3V4,SCM5,0.04071919448532306,-0.04103213789483952,-0.07684307765726302,-0.8,0.858385899914348,0.055246029009544055,0.8726847652260148,0.010741334426147648,0.4840798073471959,571406.25,0.0,persistent-line dominated coherence
1344,psp_fld_l2_tds_wf_20250324_v00.cdf,387,2025-03-24T15:49:01.549141000,20250324,0,V2,SCM5,-0.18406584793019531,-0.2630371373329412,-0.29090337563482693,-1.0666666666666667,0.8862947356286631,0.07527440323114812,0.8941072279828152,0.031144667089753126,0.43473045072304,605156.25,0.0,persistent-line dominated coherence
1344,psp_fld_l2_tds_wf_20250324_v00.cdf,387,2025-03-24T15:49:01.549141000,20250324,0,V4,SCM5,-0.1861569299603535,-0.263428846955409,-0.28890762815516763,-1.0,0.7805484817882204,0.07806094288931752,0.801647746774904,0.030804228565175448,0.3714117401474395,833437.5,0.0,persistent-line dominated coherence
1344,psp_fld_l2_tds_wf_20250324_v00.cdf,387,2025-03-24T15:49:01.549141000,20250324,0,V1V2,SCM5,0.0004928726923610783,-0.27930670135707486,-0.30850652752608476,-1.0666666666666667,0.6837627988195322,0.070683143686798,0.7101685282508916,0.031246734405878065,0.43098630663302084,203437.5,0.0,no threshold crossed
1344,psp_fld_l2_tds_wf_20250324_v00.cdf,387,2025-03-24T15:49:01.549141000,20250324,0,V3V4,SCM5,0.08796172140233909,-0.2528196645195937,-0.2851951761638985,-1.0,0.7924021767053865,0.07449130966464901,0.8127290349696986,0.03125055872351745,0.4863711313772362,651562.5,0.0,persistent-line dominated coherence
1345,psp_fld_l2_tds_wf_20250324_v00.cdf,388,2025-03-24T16:00:08.796010000,20250324,0,V2,SCM5,-0.2091681930082402,-0.0804345655140229,-0.18624487938620493,1.0666666666666667,0.9311781612871581,0.06846663525734142,0.9376009835681435,0.00776482042450397,0.3970723930823459,154687.5,0.0,persistent-line dominated coherence
1345,psp_fld_l2_tds_wf_20250324_v00.cdf,388,2025-03-24T16:00:08.796010000,20250324,0,V4,SCM5,-0.05833171685099896,0.09855956642737866,0.18015859545022783,-1.0666666666666667,0.7746045369735277,0.06170733672761677,0.7963390854738848,0.00764957993101233,0.40197176207982693,817968.75,0.0,no threshold crossed
1345,psp_fld_l2_tds_wf_20250324_v00.cdf,388,2025-03-24T16:00:08.796010000,20250324,0,V1V2,SCM5,0.050222241605650246,-0.016393440143601046,-0.07200664045835853,1.0,0.7803267449570269,0.06724085570076253,0.8035992400579137,0.007788323990542187,0.39233255530691225,837656.25,0.0,persistent-line dominated coherence
1345,psp_fld_l2_tds_wf_20250324_v00.cdf,388,2025-03-24T16:00:08.796010000,20250324,0,V3V4,SCM5,-0.007464436422582038,0.15526808428149186,0.2063081398112389,0.4666666666666667,0.7753791667006644,0.06526274451020084,0.7936840486294934,0.00778913136733881,0.39436244144645594,523125.0,0.0,no threshold crossed
1346,psp_fld_l2_tds_wf_20250324_v00.cdf,389,2025-03-24T16:03:15.603283000,20250324,0,V2,SCM5,-0.15724677135246534,0.03252081655306478,0.11760196893100941,0.5333333333333333,0.7930049176769536,0.06906695889265177,0.7951139811251302,0.027576257184513963,0.41566164461337496,127031.25,0.0,no threshold crossed
1346,psp_fld_l2_tds_wf_20250324_v00.cdf,389,2025-03-24T16:03:15.603283000,20250324,0,V4,SCM5,-0.04677903034007124,0.059683589584861245,0.13227393459235232,-1.0,0.518970148546162,0.06056709530852548,0.5450767834634951,0.027188634283696254,0.45531244691103095,251718.75,0.0,no threshold crossed
1346,psp_fld_l2_tds_wf_20250324_v00.cdf,389,2025-03-24T16:03:15.603283000,20250324,0,V1V2,SCM5,0.024132607870859114,0.007377917823570645,0.08096990085656994,0.5333333333333333,0.5828322661804073,0.0674646102936323,0.593539693672299,0.02766208909055578,0.519653487691733,244218.75,0.0,no threshold crossed
1346,psp_fld_l2_tds_wf_20250324_v00.cdf,389,2025-03-24T16:03:15.603283000,20250324,0,V3V4,SCM5,0.0004747062541892908,0.05038827184459736,0.13241032361154573,0.4,0.7014809912891385,0.059162378706187374,0.7071731434484352,0.02766541439367523,0.37416468846705736,627656.25,0.0,no threshold crossed
1347,psp_fld_l2_tds_wf_20250324_v00.cdf,390,2025-03-24T16:03:24.925215000,20250324,0,V2,SCM5,-0.44226159602386794,0.004774266505363181,0.12811371551213765,0.2,0.9458958946858995,0.07850158649625791,0.9503362559183515,0.008798019828918455,0.37895404360416446,717187.5,0.0,persistent-line dominated coherence
1347,psp_fld_l2_tds_wf_20250324_v00.cdf,390,2025-03-24T16:03:24.925215000,20250324,0,V4,SCM5,-0.10150009116440281,0.08505459898566645,0.2246686243155166,-0.8,0.8242062628128908,0.11513566620722522,0.8293331980998392,0.008661092933711976,0.3922222026905102,393281.25,0.0,persistent-line dominated coherence
1347,psp_fld_l2_tds_wf_20250324_v00.cdf,390,2025-03-24T16:03:24.925215000,20250324,0,V1V2,SCM5,0.10850485638785523,-0.01790575652575208,0.12708804183720146,0.3333333333333333,0.8148737006286407,0.0747529593654624,0.8411263567940478,0.00882214412538695,0.42896913622799704,639375.0,0.0,persistent-line dominated coherence
1347,psp_fld_l2_tds_wf_20250324_v00.cdf,390,2025-03-24T16:03:24.925215000,20250324,0,V3V4,SCM5,-0.013314312919585129,0.22314553832869166,0.2909050988727158,-0.6,0.831221806407675,0.12948577416191306,0.834010891606142,0.008822992921953973,0.4008929420664074,42187.5,0.0,persistent-line dominated coherence
1348,psp_fld_l2_tds_wf_20250324_v00.cdf,391,2025-03-24T16:03:32.297088000,20250324,0,V2,SCM5,-0.1543828286919231,-0.010993057707500052,-0.07699608991391882,0.5333333333333333,0.8826572864853395,0.06429439065880985,0.8947294247875104,0.011606484086981237,0.5063898754248436,495937.5,0.0,persistent-line dominated coherence
1348,psp_fld_l2_tds_wf_20250324_v00.cdf,391,2025-03-24T16:03:32.297088000,20250324,0,V4,SCM5,-0.030664611708346293,-0.07746126762543633,-0.07821389573888449,-0.4666666666666667,0.5655680385291436,0.06921917445403997,0.6236480668269051,0.01146506412555324,0.4397294309345049,471093.75,0.0,no threshold crossed
1348,psp_fld_l2_tds_wf_20250324_v00.cdf,391,2025-03-24T16:03:32.297088000,20250324,0,V1V2,SCM5,0.06345394806693182,-0.02473147121415864,-0.0802767167121397,0.5333333333333333,0.7501901972205632,0.06597954859891592,0.7758470406927198,0.011633882752020498,0.3877372279331279,304218.75,0.0,no threshold crossed
1348,psp_fld_l2_tds_wf_20250324_v00.cdf,391,2025-03-24T16:03:32.297088000,20250324,0,V3V4,SCM5,-0.07870536373557477,-0.05016067987366134,-0.09835805910213935,-0.2,0.8094781481016775,0.06717177384631369,0.8303799755903178,0.011635370029967394,0.46041912969386095,667968.75,0.0,persistent-line dominated coherence
1349,psp_fld_l2_tds_wf_20250324_v00.cdf,392,2025-03-24T16:03:32.346664000,20250324,0,V2,SCM5,-0.1219904069064767,-0.08951969190012024,-0.17069562152013906,-0.4,0.8804796306390127,0.07064439379727298,0.88887171761227,0.013588006439116259,0.4345315861349855,601875.0,0.0,persistent-line dominated coherence
1349,psp_fld_l2_tds_wf_20250324_v00.cdf,392,2025-03-24T16:03:32.346664000,20250324,0,V4,SCM5,-0.016577186041661095,-0.08710103074877279,-0.17280362112463812,-0.4,0.44059168023450773,0.06815723574057744,0.5048682655102781,0.013400338858564018,0.5244861107793753,321562.5,0.0,no threshold crossed
1349,psp_fld_l2_tds_wf_20250324_v00.cdf,392,2025-03-24T16:03:32.346664000,20250324,0,V1V2,SCM5,0.06874834876216931,-0.08560735622090865,-0.1325143749710944,0.6,0.7607377251544143,0.06642180147305705,0.7775558838603567,0.013626556534006205,0.3769841512967076,222187.5,0.0,no threshold crossed
1349,psp_fld_l2_tds_wf_20250324_v00.cdf,392,2025-03-24T16:03:32.346664000,20250324,0,V3V4,SCM5,-0.09774527016869394,-0.054135426319632876,-0.12607597070381632,0.4,0.8277174087282753,0.06165540070606543,0.838499889149212,0.01362765416770657,0.4716526998898252,496406.25,0.0,persistent-line dominated coherence
1350,psp_fld_l2_tds_wf_20250324_v00.cdf,393,2025-03-24T16:03:43.931521000,20250324,0,V2,SCM5,-0.11366674853883918,0.08340991993562179,0.1728645338971304,0.26666666666666666,0.9252472428516851,0.06540574306744237,0.9293675143719036,0.013065127957845726,0.46258613932429965,245625.0,0.0,persistent-line dominated coherence
1350,psp_fld_l2_tds_wf_20250324_v00.cdf,393,2025-03-24T16:03:43.931521000,20250324,0,V4,SCM5,-0.11247521135617765,0.034765107749002856,0.13912886108367523,0.26666666666666666,0.8592874309611344,0.06163556504895982,0.8687839430881135,0.01286088899663636,0.4437038543852459,854531.25,0.0,persistent-line dominated coherence
1350,psp_fld_l2_tds_wf_20250324_v00.cdf,393,2025-03-24T16:03:43.931521000,20250324,0,V1V2,SCM5,-0.02409138977300799,0.1870453909354639,0.19386318522555884,-0.13333333333333333,0.7084474305005909,0.06321088225333779,0.7403926295232998,0.013093840974049566,0.523394683242759,818906.25,0.0,no threshold crossed
1350,psp_fld_l2_tds_wf_20250324_v00.cdf,393,2025-03-24T16:03:43.931521000,20250324,0,V3V4,SCM5,0.18201689530739462,0.11973731367390435,0.13231493362996904,-0.13333333333333333,0.8638290176673724,0.060723615681749624,0.8735659915680052,0.013094953403512006,0.5352336353811766,245625.0,0.0,persistent-line dominated coherence
1351,psp_fld_l2_tds_wf_20250324_v00.cdf,394,2025-03-24T16:06:09.928025000,20250324,0,V2,SCM5,-0.2232982150867244,0.07824015442958235,0.13311809670200214,1.0,0.9303002118086788,0.06898210825739177,0.9351005783871252,0.01101093953925622,0.45471314167204047,566718.75,0.0,persistent-line dominated coherence
1351,psp_fld_l2_tds_wf_20250324_v00.cdf,394,2025-03-24T16:06:09.928025000,20250324,0,V4,SCM5,-0.03254904439877844,0.02422646194012823,0.08300178846243815,0.3333333333333333,0.6895294540371409,0.05484294678004617,0.7006439904195514,0.010853925311301124,0.4830757634989341,255468.75,0.0,no threshold crossed
1351,psp_fld_l2_tds_wf_20250324_v00.cdf,394,2025-03-24T16:06:09.928025000,20250324,0,V1V2,SCM5,0.011731947150404206,0.04903972651718222,0.104747776120481,-1.0666666666666667,0.7756700016905673,0.06468697998973212,0.7933486726940905,0.011039652886766428,0.5043124838411299,260156.25,0.0,no threshold crossed
1351,psp_fld_l2_tds_wf_20250324_v00.cdf,394,2025-03-24T16:06:09.928025000,20250324,0,V3V4,SCM5,0.04059785349330987,0.01219936204828561,0.08018121330359375,0.3333333333333333,0.7762842255189003,0.05122530536900725,0.7768547429242074,0.011040881962252752,0.399107241244532,678750.0,0.0,no threshold crossed
1352,psp_fld_l2_tds_wf_20250324_v00.cdf,395,2025-03-24T16:20:29.582205000,20250324,0,V2,SCM5,-0.12966688008560584,0.08487586128040839,0.11964830044176422,0.2,0.9155637942392633,0.09193527905142845,0.9166495266264054,0.008426500753599438,0.39820632060690414,786093.75,0.0,persistent-line dominated coherence
1352,psp_fld_l2_tds_wf_20250324_v00.cdf,395,2025-03-24T16:20:29.582205000,20250324,0,V4,SCM5,-0.026748740645565254,0.00700447405460684,0.05135756787330648,-0.4666666666666667,0.7399371641339024,0.07677183352385514,0.7504958173993524,0.008338862287400162,0.6780035762536849,721406.25,468.75,no threshold crossed
1352,psp_fld_l2_tds_wf_20250324_v00.cdf,395,2025-03-24T16:20:29.582205000,20250324,0,V1V2,SCM5,0.040352867909779905,-0.02369766117877538,-0.08462007654125521,0.8666666666666666,0.7586042575578544,0.09351502805192748,0.7616188741656382,0.008453799859487621,0.5215248718336896,590625.0,0.0,no threshold crossed
1352,psp_fld_l2_tds_wf_20250324_v00.cdf,395,2025-03-24T16:20:29.582205000,20250324,0,V3V4,SCM5,-0.009041367636598366,0.017247420798816644,0.05364900649824571,1.0666666666666667,0.7679198501822219,0.07889227656665843,0.7664812574346607,0.008454792814896785,0.40527957054443947,777656.25,0.0,no threshold crossed
1353,psp_fld_l2_tds_wf_20250324_v00.cdf,396,2025-03-24T16:21:30.061419000,20250324,0,V2,SCM5,-0.07800165865996565,0.1385477846353405,0.16870059668833542,-1.0666666666666667,0.9022615158005458,0.06157160034808614,0.9057697484225101,0.012766614792068462,0.4230859085593392,185625.0,0.0,persistent-line dominated coherence
1353,psp_fld_l2_tds_wf_20250324_v00.cdf,396,2025-03-24T16:21:30.061419000,20250324,0,V4,SCM5,-0.023006418386047566,0.05190887654780668,0.09670366084593503,1.0,0.6606169945870475,0.05249931311150701,0.6648898601722038,0.012584843079215478,0.42253295160387744,811406.25,0.0,no threshold crossed
1353,psp_fld_l2_tds_wf_20250324_v00.cdf,396,2025-03-24T16:21:30.061419000,20250324,0,V1V2,SCM5,0.0017780593038939536,-0.023672018869184554,-0.06982535794522077,-0.26666666666666666,0.6146089242602804,0.05997881343157795,0.6198544167271863,0.012820995521475139,0.5204941508504687,182812.5,0.0,no threshold crossed
1353,psp_fld_l2_tds_wf_20250324_v00.cdf,396,2025-03-24T16:21:30.061419000,20250324,0,V3V4,SCM5,0.02080538186601398,-0.007322629416701979,-0.07273189862972002,-0.6666666666666666,0.6187144638547876,0.048425524252225995,0.6105886790661482,0.012822022980271325,0.44775926408689865,293906.25,0.0,no threshold crossed
1354,psp_fld_l2_tds_wf_20250324_v00.cdf,397,2025-03-24T16:29:01.291247000,20250324,0,V2,SCM5,-0.24667738831106129,0.11341778912384781,0.1922742586846518,-0.13333333333333333,0.924931282116574,0.07050562229893988,0.9313863264502092,0.008816591357811909,0.45472350536115536,247500.0,0.0,persistent-line dominated coherence
1354,psp_fld_l2_tds_wf_20250324_v00.cdf,397,2025-03-24T16:29:01.291247000,20250324,0,V4,SCM5,-0.0795526658854146,0.09607976679067873,0.15480543845332093,-0.13333333333333333,0.6917372258847373,0.05987912641101244,0.7218223881931677,0.008734399129605473,0.4824674498637662,736406.25,0.0,no threshold crossed
1354,psp_fld_l2_tds_wf_20250324_v00.cdf,397,2025-03-24T16:29:01.291247000,20250324,0,V1V2,SCM5,0.08957193453222614,-0.03644770079199477,-0.1504235530927061,0.6666666666666666,0.7982546235419143,0.07683890282311955,0.8166683985882791,0.00885556617707184,0.47667488565656196,812343.75,0.0,persistent-line dominated coherence
1354,psp_fld_l2_tds_wf_20250324_v00.cdf,397,2025-03-24T16:29:01.291247000,20250324,0,V3V4,SCM5,0.009819553048713021,-0.06959242312687083,-0.1693317773843347,-1.0666666666666667,0.7228091226189999,0.06279226374982237,0.7392022906211854,0.008856430518896894,0.45277058651615376,758906.25,0.0,no threshold crossed
1355,psp_fld_l2_tds_wf_20250324_v00.cdf,398,2025-03-24T16:36:15.091474000,20250324,0,V2,SCM5,0.25137005864216455,0.37301770223339203,0.4061610522675687,-0.6,0.7515841715396779,0.06381601741633285,0.7764603785727661,0.09168582401036597,0.43663328688420755,244687.5,0.0,no threshold crossed
1355,psp_fld_l2_tds_wf_20250324_v00.cdf,398,2025-03-24T16:36:15.091474000,20250324,0,V4,SCM5,0.0982367078776587,0.14234259781402242,0.17549300040753346,0.6666666666666666,0.5443197172411056,0.06491128517237649,0.5898089118110494,0.0906341559212533,0.4770471487163646,858750.0,0.0,no threshold crossed
1355,psp_fld_l2_tds_wf_20250324_v00.cdf,398,2025-03-24T16:36:15.091474000,20250324,0,V1V2,SCM5,-0.0641583201277443,0.40411261711321145,0.4296578792781781,0.13333333333333333,0.4928142684735088,0.061673603038514706,0.5397043827259077,0.09196964614745254,0.4139825017024988,365156.25,0.0,no threshold crossed
1355,psp_fld_l2_tds_wf_20250324_v00.cdf,398,2025-03-24T16:36:15.091474000,20250324,0,V3V4,SCM5,0.04854396568678761,0.2495472324900259,0.2745049606073519,0.13333333333333333,0.58536951230764,0.06127926098446868,0.6209673053230955,0.09198184173415866,0.5169302015522487,667500.0,0.0,no threshold crossed
1356,psp_fld_l2_tds_wf_20250324_v00.cdf,399,2025-03-24T16:36:15.116682000,20250324,0,V2,SCM5,0.21163951421266353,0.060896663037244725,0.2390332794961241,0.26666666666666666,0.7699843696987098,0.08022034984502278,0.7883219179054763,0.06772192024477379,0.4591578312831727,423750.0,0.0,no threshold crossed
1356,psp_fld_l2_tds_wf_20250324_v00.cdf,399,2025-03-24T16:36:15.116682000,20250324,0,V4,SCM5,0.0909637578230601,-0.2438376528277977,-0.2550648892246329,-0.3333333333333333,0.5803512046389491,0.06813332275952096,0.6284511033946854,0.06681760886007408,0.491731852473466,707343.75,0.0,no threshold crossed
1356,psp_fld_l2_tds_wf_20250324_v00.cdf,399,2025-03-24T16:36:15.116682000,20250324,0,V1V2,SCM5,-0.0558644515639994,-0.012567176805297564,0.18970222791968372,0.26666666666666666,0.5192215201390258,0.0770866292177022,0.546216997408781,0.06790542659698738,0.44968826637642506,131718.75,0.0,no threshold crossed
1356,psp_fld_l2_tds_wf_20250324_v00.cdf,399,2025-03-24T16:36:15.116682000,20250324,0,V3V4,SCM5,0.07967730819241853,-0.3109568462355008,-0.3109568462355008,0.0,0.6279251057278776,0.06736228777375197,0.6629618235187543,0.06791160057812681,0.4832398297883606,131718.75,0.0,no threshold crossed
1357,psp_fld_l2_tds_wf_20250324_v00.cdf,400,2025-03-24T16:36:15.149641000,20250324,0,V2,SCM5,0.18553245709567712,0.2292729151353556,0.25609296589166003,-0.4666666666666667,0.7984473406980308,0.060002474289526424,0.823163668447732,0.0445195044297665,0.4930910492976689,526406.25,0.0,persistent-line dominated coherence
1357,psp_fld_l2_tds_wf_20250324_v00.cdf,400,2025-03-24T16:36:15.149641000,20250324,0,V4,SCM5,0.059240334693202334,0.191597696788484,0.2339232551114907,-0.4666666666666667,0.6051103652437483,0.06106211060076048,0.6512059187656739,0.04401631756197985,0.37155436152140114,697500.0,0.0,no threshold crossed
1357,psp_fld_l2_tds_wf_20250324_v00.cdf,400,2025-03-24T16:36:15.149641000,20250324,0,V1V2,SCM5,-0.047969879906598956,0.2888067917181917,0.3468402200869038,-0.9333333333333333,0.5489932389623331,0.058238345608818784,0.5878304906145024,0.044680676811925495,0.44826399438068953,640312.5,0.0,no threshold crossed
1357,psp_fld_l2_tds_wf_20250324_v00.cdf,400,2025-03-24T16:36:15.149641000,20250324,0,V3V4,SCM5,0.10661013937577377,0.32366923942246245,0.38884708007319124,-0.4,0.6673947536401486,0.05990865211294999,0.7026763682776885,0.04468830181846316,0.4483322655929774,570937.5,0.0,no threshold crossed
1358,psp_fld_l2_tds_wf_20250324_v00.cdf,401,2025-03-24T16:56:21.628078000,20250324,0,V2,SCM5,-0.001354605357308622,-0.08187564874441901,-0.12149047825613808,0.13333333333333333,0.17495827290755508,0.04476015347134676,0.16055774108534956,0.010571924832686748,0.35649856307832245,644531.25,0.0,no threshold crossed
1358,psp_fld_l2_tds_wf_20250324_v00.cdf,401,2025-03-24T16:56:21.628078000,20250324,0,V4,SCM5,0.0005307892014633634,-0.07513556089884953,-0.12235399541230056,0.13333333333333333,0.08323127729648926,0.04457932362372761,0.05652442790077355,0.010417947395607743,0.4016288049301498,382500.0,0.0,no threshold crossed
1358,psp_fld_l2_tds_wf_20250324_v00.cdf,401,2025-03-24T16:56:21.628078000,20250324,0,V1V2,SCM5,0.0010287412571843456,-0.09649374031603015,-0.13184827337339405,0.06666666666666667,0.14710294262768328,0.04418219525359049,0.11988624943128244,0.010606503778858042,0.48951283519295347,368906.25,0.0,no threshold crossed
1358,psp_fld_l2_tds_wf_20250324_v00.cdf,401,2025-03-24T16:56:21.628078000,20250324,0,V3V4,SCM5,-0.008087782698342125,-0.09466779791474808,-0.12804572317277105,0.06666666666666667,0.34753395978820545,0.04635472167971331,0.34013063304072916,0.010608030697217082,0.5046768395170731,727500.0,0.0,no threshold crossed
1359,psp_fld_l2_tds_wf_20250324_v00.cdf,402,2025-03-24T17:08:42.772896000,20250324,0,V2,SCM5,-0.1759949502087832,0.21661957781313979,0.26690002820447095,0.4,0.9048629125633096,0.07627325967089317,0.9087951808419796,0.007907828883169613,0.48673641895694,655781.25,0.0,persistent-line dominated coherence
1359,psp_fld_l2_tds_wf_20250324_v00.cdf,402,2025-03-24T17:08:42.772896000,20250324,0,V4,SCM5,-0.03520008092936009,0.26374550440855365,0.3326397034840724,0.4,0.6785779612283467,0.07668944883389855,0.678268263944311,0.007811330544940607,0.42074295795303746,43125.0,0.0,no threshold crossed
1359,psp_fld_l2_tds_wf_20250324_v00.cdf,402,2025-03-24T17:08:42.772896000,20250324,0,V1V2,SCM5,0.005656296270915944,0.25574233048325745,0.3372389823018361,0.9333333333333333,0.6549429633863944,0.0749031170950324,0.665209035074345,0.007943095900453554,0.4708153408045433,614062.5,0.0,no threshold crossed
1359,psp_fld_l2_tds_wf_20250324_v00.cdf,402,2025-03-24T17:08:42.772896000,20250324,0,V3V4,SCM5,0.04390239729127418,0.2737525039965951,0.3472159597811239,0.9333333333333333,0.7221929592888499,0.07636563186798431,0.7147935355477708,0.007944145053795627,0.46431232831818575,421875.0,0.0,no threshold crossed
1360,psp_fld_l2_tds_wf_20250324_v00.cdf,403,2025-03-24T17:09:58.841378000,20250324,0,V2,SCM5,-0.004590962485556687,-0.3502134004090143,-0.40442467656353326,-0.9333333333333333,0.6946812621235972,0.06172640844814902,0.7054324389268599,0.07938809263482809,0.4267538887528934,454687.5,0.0,no threshold crossed
1360,psp_fld_l2_tds_wf_20250324_v00.cdf,403,2025-03-24T17:09:58.841378000,20250324,0,V4,SCM5,-0.023356259674219844,-0.31746455388480543,-0.38795424140198453,-0.9333333333333333,0.33647543172564115,0.05943397640810777,0.3390674273068008,0.07823223624212271,0.4540621163166824,272343.75,0.0,no threshold crossed
1360,psp_fld_l2_tds_wf_20250324_v00.cdf,403,2025-03-24T17:09:58.841378000,20250324,0,V1V2,SCM5,-0.05199427375673148,-0.23400259900453974,-0.3218856055056155,0.6,0.5305612651898801,0.06548623480111575,0.554153660815875,0.07971134634747061,0.432510984059722,740156.25,0.0,no threshold crossed
1360,psp_fld_l2_tds_wf_20250324_v00.cdf,403,2025-03-24T17:09:58.841378000,20250324,0,V3V4,SCM5,0.05098937842447686,-0.3139465691138392,-0.39694832535687397,-0.9333333333333333,0.416151840840866,0.0584474549749216,0.4073052425965636,0.0797181658118926,0.4750759857555911,327187.5,0.0,no threshold crossed
1361,psp_fld_l2_tds_wf_20250324_v00.cdf,404,2025-03-24T17:09:59.682381000,20250324,0,V2,SCM5,-0.12016889498589789,0.13573208840583778,0.21238958854526255,-1.0,0.7588304321671621,0.06282045498050969,0.760271589448453,0.025038517794048646,0.39968506528455966,398906.25,0.0,no threshold crossed
1361,psp_fld_l2_tds_wf_20250324_v00.cdf,404,2025-03-24T17:09:59.682381000,20250324,0,V4,SCM5,-0.024945504679650603,0.12258015019982829,0.24397024518460114,-1.0,0.40484302270950473,0.06362612740603156,0.3951608442394466,0.024713291115215662,0.4295702607969346,697968.75,0.0,no threshold crossed
1361,psp_fld_l2_tds_wf_20250324_v00.cdf,404,2025-03-24T17:09:59.682381000,20250324,0,V1V2,SCM5,0.022250637205475775,0.12165197140000406,0.24417477763297657,-1.0666666666666667,0.5545697174026465,0.06433989882074999,0.5730229520863515,0.025143113500428235,0.4068315965727162,111093.75,0.0,no threshold crossed
1361,psp_fld_l2_tds_wf_20250324_v00.cdf,404,2025-03-24T17:09:59.682381000,20250324,0,V3V4,SCM5,0.009211206818228634,0.11798503676368229,0.2412266815130114,-1.0,0.4626256144988866,0.06412097318468057,0.4472968583073825,0.025145644106567732,0.4392606701755332,550781.25,0.0,no threshold crossed
1362,psp_fld_l2_tds_wf_20250324_v00.cdf,405,2025-03-24T17:10:00.204522000,20250324,0,V2,SCM5,-0.2308439749807767,-0.0650613752753424,-0.22667858267582836,0.26666666666666666,0.8081334048268256,0.07215675299959917,0.8150828459893966,0.03942814860162816,0.405010608619215,763593.75,0.0,persistent-line dominated coherence
